Filename,Class Label
exp80345.jpg,20
exp31717.jpg,34
exp21009.jpg,20
exp95706.jpg,40
exp59403.jpg,40
exp43664.jpg,20
=_105472.jpg,40
alpha_72675.jpg,36
exp21318.jpg,16
exp19784.jpg,43
exp104850.jpg,43
sum_83035.jpg,25
exp17393.jpg,43
exp86211.jpg,17
-_9027.jpg,20
-_50254.jpg,20
exp3054.jpg,37
exp105139.jpg,40
exp86077.jpg,23
exp77439.jpg,20
-_98682.jpg,20
exp85152.jpg,20
exp4649.jpg,16
exp71704.jpg,22
=_54884.jpg,40
exp87694.jpg,34
=_95250.jpg,40
exp59628.jpg,14
exp106372.jpg,22
exp46744.jpg,20
exp1389.jpg,1
exp3067.jpg,16
exp74073.jpg,38
exp51708.jpg,43
)_84013.jpg,43
exp62760.jpg,38
exp1098.jpg,16
exp1873.jpg,20
+_25610.jpg,16
exp5450.jpg,29
rightarrow_27080.jpg,5
-_32846.jpg,20
alpha_74572.jpg,36
exp41509.jpg,20
exp94819.jpg,34
exp10506.jpg,36
alpha_74396.jpg,36
exp33935.jpg,14
-_12008.jpg,20
-_11950.jpg,20
-_21586.jpg,20
exp48905.jpg,0
exp48351.jpg,28
exp73883.jpg,38
exp21587.jpg,22
exp29807.jpg,40
exp79786.jpg,20
-_101391.jpg,20
exp5462.jpg,20
exp50497.jpg,40
exp21149.jpg,22
exp83343.jpg,16
exp19065.jpg,16
exp93645.jpg,5
exp66041.jpg,20
exp22147.jpg,22
exp72684.jpg,38
exp17503.jpg,32
exp47239.jpg,25
sum_7991.jpg,25
+_12109.jpg,16
beta_22005.jpg,0
_111977.jpg,8
exp3195.jpg,16
(_61909.jpg,38
exp98590.jpg,19
exp25015.jpg,38
times_57014.jpg,13
exp100184.jpg,38
cos_97657.jpg,19
exp59605.jpg,9
exp81585.jpg,16
exp103569.jpg,38
exp19876.jpg,16
exp31925.jpg,16
)_51907.jpg,43
exp33392.jpg,33
-_85700.jpg,20
exp15148.jpg,16
exp85541.jpg,29
exp87691.jpg,20
cos_34411.jpg,19
exp22015.jpg,36
exp75681.jpg,16
exp47020.jpg,38
-_47188.jpg,20
exp41563.jpg,38
sin_72925.jpg,14
exp9310.jpg,20
exp95612.jpg,20
exp84975.jpg,26
exp10641.jpg,16
sqrt_29612.jpg,22
)_54109.jpg,43
exp1304.jpg,13
exp86943.jpg,16
exp96667.jpg,34
exp17532.jpg,9
exp34894.jpg,43
exp39617.jpg,20
exp67871.jpg,20
exp19226.jpg,26
exp93724.jpg,25
exp75610.jpg,10
exp75949.jpg,38
exp12947.jpg,36
exp97577.jpg,43
sum_31047.jpg,25
exp81830.jpg,20
-_62699.jpg,20
+_54889.jpg,16
exp38911.jpg,38
exp19697.jpg,43
-_37200.jpg,20
exp13502.jpg,43
exp88430.jpg,40
exp1879.jpg,43
times_65902.jpg,13
exp2050.jpg,43
)_7078.jpg,43
sqrt_98008.jpg,22
exp20832.jpg,20
exp91171.jpg,20
=_5133.jpg,40
exp30801.jpg,16
exp8295.jpg,20
=_49826.jpg,40
exp3065.jpg,16
exp68798.jpg,36
exp36280.jpg,19
exp40066.jpg,16
exp57653.jpg,40
exp59574.jpg,20
+_15664.jpg,16
exp26059.jpg,0
sum_67520.jpg,25
exp41176.jpg,16
exp84723.jpg,16
exp79947.jpg,16
{_67292.jpg,15
alpha_87347.jpg,36
exp24829.jpg,0
exp66548.jpg,20
exp44094.jpg,20
exp55198.jpg,17
exp83701.jpg,20
exp35923.jpg,14
exp94058.jpg,20
exp17953.jpg,38
-_39627.jpg,20
exp25256.jpg,36
-_68219.jpg,20
-_34646.jpg,20
-_85092.jpg,20
log_89792.jpg,29
exp96452.jpg,19
exp1511.jpg,43
-_18172.jpg,20
exp26132.jpg,20
exp31680.jpg,34
exp23986.jpg,16
exp102077.jpg,38
exp8319.jpg,20
exp79987.jpg,16
sqrt_87019.jpg,22
(_63217.jpg,38
exp29766.jpg,40
-_95897.jpg,20
exp30907.jpg,38
exp6788.jpg,16
exp50010.jpg,20
exp17768.jpg,19
-_14707.jpg,20
exp90314.jpg,40
exp74175.jpg,20
exp10497.jpg,20
exp59247.jpg,41
(_108770.jpg,38
sin_30149.jpg,14
-_72117.jpg,20
cos_70359.jpg,19
exp88708.jpg,40
exp84880.jpg,20
-_83408.jpg,20
ascii_124_111475.jpg,34
exp8031.jpg,22
exp58363.jpg,16
(_62093.jpg,38
exp11675.jpg,42
exp10262.jpg,5
exp46924.jpg,43
)_2377.jpg,43
pi_88097.jpg,23
exp5784.jpg,38
=_39403.jpg,40
exp95347.jpg,40
+_35080.jpg,16
exp25768.jpg,14
exp72050.jpg,29
exp26914.jpg,40
exp21183.jpg,23
exp42125.jpg,38
exp57251.jpg,29
exp56033.jpg,20
rightarrow_108812.jpg,5
-_102871.jpg,20
exp83568.jpg,14
exp66393.jpg,14
exp67897.jpg,16
-_70910.jpg,20
exp36628.jpg,43
exp29221.jpg,43
exp26807.jpg,16
exp89916.jpg,38
exp17460.jpg,16
-_2672.jpg,20
-_12415.jpg,20
(_64769.jpg,38
exp66334.jpg,43
=_67061.jpg,40
ascii_124_103826.jpg,34
beta_12254.jpg,0
exp78342.jpg,20
exp43887.jpg,43
exp19073.jpg,20
exp65800.jpg,43
exp58056.jpg,1
exp80892.jpg,22
exp72831.jpg,20
exp26071.jpg,16
sqrt_80028.jpg,22
exp12545.jpg,42
(_100307.jpg,38
exp20327.jpg,20
exp30253.jpg,32
-_113502.jpg,20
exp105851.jpg,43
-_93466.jpg,20
exp16338.jpg,16
exp79730.jpg,40
pm_8687.jpg,1
)_64810.jpg,43
exp48951.jpg,20
exp28842.jpg,20
exp20845.jpg,16
exp28005.jpg,20
exp26130.jpg,38
exp10071.jpg,26
(_59307.jpg,38
exp18521.jpg,16
exp9177.jpg,16
exp92689.jpg,17
exp71511.jpg,16
exp81299.jpg,22
(_83679.jpg,38
exp60526.jpg,16
-_21052.jpg,20
exp16456.jpg,16
exp93395.jpg,29
exp31540.jpg,20
exp15786.jpg,30
int_79221.jpg,24
exp15818.jpg,19
exp36819.jpg,33
exp68943.jpg,20
exp89367.jpg,43
exp556.jpg,38
)_36752.jpg,43
exp57912.jpg,43
+_34027.jpg,16
+_71266.jpg,16
beta_27624.jpg,0
exp96687.jpg,38
exp18029.jpg,16
-_17448.jpg,20
exp51781.jpg,16
exp22890.jpg,16
exp44025.jpg,40
sqrt_77166.jpg,22
log_11065.jpg,29
exp84709.jpg,24
)_18782.jpg,43
exp37416.jpg,43
(_98947.jpg,38
exp360.jpg,45
+_54301.jpg,16
exp77143.jpg,9
+_69718.jpg,16
exp34950.jpg,14
exp61877.jpg,43
exp10401.jpg,20
-_37151.jpg,20
exp35506.jpg,20
exp30056.jpg,32
exp15947.jpg,30
exp20372.jpg,5
exp33399.jpg,22
exp16605.jpg,38
exp86610.jpg,20
exp13356.jpg,20
exp16004.jpg,20
exp12534.jpg,14
exp15335.jpg,20
exp83859.jpg,16
exp41645.jpg,3
exp45541.jpg,40
exp60228.jpg,20
exp94245.jpg,20
exp96145.jpg,38
sqrt_94750.jpg,22
_64186.jpg,8
exp22090.jpg,5
-_23139.jpg,20
exp19275.jpg,23
exp70098.jpg,16
sqrt_88748.jpg,22
exp38204.jpg,43
-_106969.jpg,20
exp82127.jpg,22
-_66898.jpg,20
exp43966.jpg,16
-_75393.jpg,20
exp14052.jpg,42
_46808.jpg,8
exp90243.jpg,16
+_100146.jpg,16
sqrt_88323.jpg,22
exp81550.jpg,16
exp68415.jpg,16
exp88617.jpg,16
exp84995.jpg,5
exp21895.jpg,20
exp49986.jpg,13
exp97765.jpg,40
exp13232.jpg,20
=_44127.jpg,40
exp24481.jpg,35
leq_80800.jpg,9
exp15717.jpg,16
)_63137.jpg,43
exp45822.jpg,43
exp7733.jpg,22
-_91908.jpg,20
exp76245.jpg,14
exp105770.jpg,16
exp68689.jpg,22
exp33962.jpg,38
)_47150.jpg,43
exp8463.jpg,20
exp2162.jpg,22
exp50032.jpg,20
exp28622.jpg,9
-_99356.jpg,20
exp37019.jpg,33
(_40838.jpg,38
+_89530.jpg,16
exp66888.jpg,29
sin_75556.jpg,14
+_15738.jpg,16
exp20668.jpg,0
exp1224.jpg,23
exp96898.jpg,16
exp8455.jpg,16
exp100683.jpg,16
alpha_25910.jpg,36
+_56886.jpg,16
-_10077.jpg,20
-_71761.jpg,20
exp15784.jpg,16
exp22743.jpg,16
cos_104704.jpg,19
exp9332.jpg,0
exp21266.jpg,20
times_69594.jpg,13
exp29027.jpg,16
(_109841.jpg,38
+_78447.jpg,16
exp37046.jpg,43
exp62072.jpg,20
exp90165.jpg,38
exp11620.jpg,16
exp63317.jpg,16
exp21539.jpg,0
exp25237.jpg,33
exp41265.jpg,20
-_73019.jpg,20
exp67417.jpg,36
exp94716.jpg,20
exp41418.jpg,45
exp76361.jpg,20
=_82620.jpg,40
exp13551.jpg,29
-_78076.jpg,20
exp11794.jpg,20
exp85944.jpg,16
exp90283.jpg,38
exp51449.jpg,28
sqrt_92314.jpg,22
exp22032.jpg,20
)_52621.jpg,43
sqrt_93137.jpg,22
exp14192.jpg,16
exp41631.jpg,38
[_89487.jpg,44
exp75246.jpg,20
tan_74300.jpg,42
exp83322.jpg,16
exp11986.jpg,16
exp37618.jpg,23
exp54911.jpg,38
exp93370.jpg,29
(_107731.jpg,38
+_13966.jpg,16
exp47050.jpg,14
exp72937.jpg,37
+_70967.jpg,16
exp52978.jpg,40
exp26356.jpg,16
exp51298.jpg,16
exp11123.jpg,16
exp25120.jpg,40
exp89605.jpg,24
infty_109105.jpg,4
exp85259.jpg,16
exp48940.jpg,16
exp65412.jpg,20
exp38101.jpg,17
exp91093.jpg,43
-_100469.jpg,20
geq_47169.jpg,45
exp62920.jpg,13
exp29573.jpg,22
exp33968.jpg,16
exp8428.jpg,20
exp61887.jpg,20
=_58730.jpg,40
=_37634.jpg,40
exp32190.jpg,19
exp17354.jpg,38
exp26653.jpg,43
exp75653.jpg,20
-_12711.jpg,20
alpha_50010.jpg,36
exp31446.jpg,33
exp481.jpg,16
-_51088.jpg,20
exp89573.jpg,20
)_79723.jpg,43
leq_31624.jpg,9
",_50126.jpg",17
exp13915.jpg,16
exp4063.jpg,20
-_92816.jpg,20
exp28164.jpg,20
(_32471.jpg,38
exp56510.jpg,40
exp92678.jpg,40
-_5896.jpg,20
exp74510.jpg,20
+_10245.jpg,16
exp68271.jpg,14
exp88038.jpg,20
=_31546.jpg,40
exp92208.jpg,43
}_4193.jpg,18
exp13310.jpg,22
exp88046.jpg,22
{_68891.jpg,15
exp91335.jpg,20
-_86972.jpg,20
exp42787.jpg,40
exp37778.jpg,40
exp49428.jpg,20
-_62999.jpg,20
)_96258.jpg,43
+_25313.jpg,16
exp81109.jpg,34
exp86837.jpg,16
exp61566.jpg,20
-_34392.jpg,20
exp94805.jpg,20
exp43763.jpg,20
exp4459.jpg,40
=_17757.jpg,40
exp83349.jpg,32
exp92628.jpg,40
exp46850.jpg,43
exp12428.jpg,16
exp72820.jpg,16
)_29938.jpg,43
exp23266.jpg,16
exp3231.jpg,43
exp22718.jpg,13
exp54247.jpg,40
exp60931.jpg,22
exp67873.jpg,20
exp2494.jpg,43
exp18243.jpg,20
exp9106.jpg,20
-_13118.jpg,20
exp6839.jpg,20
exp31360.jpg,22
exp5238.jpg,13
exp13347.jpg,35
exp61999.jpg,20
",_54327.jpg",17
sin_92320.jpg,14
beta_92976.jpg,0
-_89509.jpg,20
exp78373.jpg,22
-_23119.jpg,20
exp26447.jpg,20
exp8989.jpg,16
exp76574.jpg,20
-_72021.jpg,20
int_105646.jpg,24
exp75152.jpg,43
exp27532.jpg,16
exp74624.jpg,16
(_73011.jpg,38
exp24421.jpg,0
exp48745.jpg,16
pi_81751.jpg,23
-_77355.jpg,20
(_46447.jpg,38
=_52851.jpg,40
exp88371.jpg,16
alpha_11487.jpg,36
exp77248.jpg,25
)_50070.jpg,43
int_98607.jpg,24
exp27367.jpg,22
exp26531.jpg,38
exp91561.jpg,43
exp90450.jpg,23
)_4189.jpg,43
exp84166.jpg,20
exp23613.jpg,42
exp76607.jpg,43
exp31716.jpg,34
exp61001.jpg,20
exp19738.jpg,20
)_12921.jpg,43
exp52768.jpg,4
exp32621.jpg,40
exp65969.jpg,45
-_67414.jpg,20
exp67458.jpg,16
exp90811.jpg,20
exp67557.jpg,20
",_104244.jpg",17
exp46037.jpg,20
exp66598.jpg,22
exp47725.jpg,38
exp69799.jpg,24
exp64996.jpg,20
exp29244.jpg,43
exp81094.jpg,38
rightarrow_10657.jpg,5
log_13393.jpg,29
exp39560.jpg,38
exp9459.jpg,29
log_14861.jpg,29
+_84238.jpg,16
exp93088.jpg,38
(_97691.jpg,38
exp72348.jpg,16
exp40507.jpg,13
exp68890.jpg,20
exp64233.jpg,20
exp10922.jpg,40
exp53900.jpg,20
(_54958.jpg,38
+_81640.jpg,16
exp93434.jpg,16
exp66409.jpg,19
exp26683.jpg,38
+_66136.jpg,16
lt_31633.jpg,32
exp101751.jpg,38
exp2980.jpg,20
exp16467.jpg,38
exp14296.jpg,0
exp21023.jpg,16
exp69151.jpg,19
exp19714.jpg,36
-_101976.jpg,20
exp63179.jpg,20
=_3020.jpg,40
exp69776.jpg,5
-_75098.jpg,20
exp19155.jpg,38
exp18886.jpg,22
exp100427.jpg,9
=_109648.jpg,40
exp1420.jpg,13
exp34384.jpg,16
exp43893.jpg,4
exp28828.jpg,16
exp55174.jpg,43
)_10135.jpg,43
exp69607.jpg,20
exp29737.jpg,20
exp69770.jpg,20
sqrt_51180.jpg,22
times_48071.jpg,13
exp18958.jpg,26
exp41370.jpg,0
exp41796.jpg,20
-_64397.jpg,20
mu_88401.jpg,10
exp47756.jpg,40
exp64067.jpg,25
int_87730.jpg,24
exp43891.jpg,43
[_79398.jpg,44
exp19491.jpg,23
exp15221.jpg,35
div_941.jpg,6
exp13322.jpg,16
exp12189.jpg,42
-_43541.jpg,20
ascii_124_100934.jpg,34
sqrt_91270.jpg,22
)_104417.jpg,43
exp24440.jpg,36
exp26774.jpg,16
exp53574.jpg,16
exp40942.jpg,38
exp1521.jpg,20
exp16430.jpg,16
exp50233.jpg,20
exp70116.jpg,16
exp75805.jpg,16
exp90766.jpg,34
exp84347.jpg,45
theta_64839.jpg,33
exp1486.jpg,16
exp30438.jpg,40
-_79133.jpg,20
exp11346.jpg,43
exp47136.jpg,20
exp76351.jpg,20
exp82981.jpg,20
exp72075.jpg,2
exp42762.jpg,38
-_25151.jpg,20
-_38870.jpg,20
exp62205.jpg,43
exp31488.jpg,20
exp14229.jpg,13
exp30771.jpg,20
exp13888.jpg,16
exp94025.jpg,14
exp4612.jpg,20
exp48061.jpg,16
-_88515.jpg,20
exp5624.jpg,13
)_82573.jpg,43
exp61984.jpg,43
exp9483.jpg,35
exp71903.jpg,25
exp106463.jpg,16
times_3497.jpg,13
exp29202.jpg,1
exp61564.jpg,29
exp96384.jpg,5
lim_111409.jpg,26
phi_82092.jpg,41
(_108165.jpg,38
exp62766.jpg,43
+_72475.jpg,16
exp50906.jpg,38
exp34663.jpg,43
!_11709.jpg,35
exp95927.jpg,20
exp51359.jpg,20
exp68367.jpg,20
exp90880.jpg,38
-_19946.jpg,20
exp93588.jpg,20
exp82017.jpg,20
exp11706.jpg,24
)_110377.jpg,43
exp39734.jpg,43
ascii_124_106635.jpg,34
exp92333.jpg,22
+_65533.jpg,16
-_58136.jpg,20
exp6589.jpg,24
exp89169.jpg,19
exp46967.jpg,16
exp43609.jpg,20
